,Fire_department,region,start_date,start_time,end_date,end_time,borough,burned_forests1,burned_forests2,burned_forests3,burned_fields,burned_swamp,burned_Agricultural,burned_Agricultural2,burned_garbage_disposal_sites,firefighters,firefighters2,volunt_firefighters,military_forces,other_forces,Fire_trucks,other_fire_vehicles,fire_tankers,fire_equipent,helicopters,fire_plane_type1,fire_plane_type2,fire_plane_type3,fire_plane_type4,extinguish_time,extinguish_date,total_burned_acres
3469,Π.Κ. ΑΛΜΥΡΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-09-20 00:00:00,2019-07-17 18:30:00,2018-09-20 00:00:00,2019-07-17 19:30:00,Δ. ΑΛΜΥΡΟΥ,0,0,0,0,0,2,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 01:00:00.000000000,0,2.0
3470,Π.Κ. ΑΛΜΥΡΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-09-24 00:00:00,2019-07-17 15:15:00,2018-09-24 00:00:00,2019-07-17 17:30:00,Δ. ΑΛΜΥΡΟΥ,0,0,0,0,0,2,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 02:15:00.000000000,0,2.0
3471,Π.Κ. ΑΛΜΥΡΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-09-25 00:00:00,2019-07-17 17:09:00,2018-09-25 00:00:00,2019-07-17 17:45:00,Δ. ΑΛΜΥΡΟΥ,0,0,0,0,0,0,10,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:36:00.000000000,0,10.0
3472,Π.Κ. ΑΛΜΥΡΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-10-10 00:00:00,2019-07-17 13:25:00,2018-10-10 00:00:00,2019-07-17 13:55:00,Δ. ΑΛΜΥΡΟΥ,0,0,0,0,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:30:00.000000000,0,3.0
3473,Π.Κ. ΑΛΜΥΡΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-10-10 00:00:00,2019-07-17 16:00:00,2018-10-10 00:00:00,2019-07-17 16:35:00,Δ. ΑΛΜΥΡΟΥ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:35:00.000000000,0,0.0
3474,Π.Κ. ΑΛΜΥΡΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-10-12 00:00:00,2019-07-17 11:02:00,2018-10-12 00:00:00,2019-07-17 18:50:00,Δ. ΑΛΜΥΡΟΥ,0,0,0,0,0,0,1,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 07:48:00.000000000,0,1.0
3475,Π.Κ. ΑΛΜΥΡΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-10-21 00:00:00,2019-07-17 16:27:00,2018-10-21 00:00:00,2019-07-17 16:55:00,Δ. ΑΛΜΥΡΟΥ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:28:00.000000000,0,0.0
3476,Π.Κ. ΑΛΜΥΡΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-10-22 00:00:00,2019-07-17 18:13:00,2018-10-22 00:00:00,2019-07-17 19:30:00,Δ. ΑΛΜΥΡΟΥ,0,0,0,0,0,0,10,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 01:17:00.000000000,0,10.0
3477,Π.Κ. ΑΛΜΥΡΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-10-28 00:00:00,2019-07-17 16:44:00,2018-10-28 00:00:00,2019-07-17 17:15:00,Δ. ΑΛΜΥΡΟΥ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:31:00.000000000,0,0.0
3478,Π.Κ. ΑΛΜΥΡΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-10-29 00:00:00,2019-07-17 14:24:00,2018-10-29 00:00:00,2019-07-17 16:15:00,Δ. ΑΛΜΥΡΟΥ,0,0,0,0,0,3,5,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 01:51:00.000000000,0,8.0
3479,Π.Κ. ΑΛΜΥΡΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-10-31 00:00:00,2019-07-17 17:14:00,2018-11-01 00:00:00,2019-07-17 06:40:00,Δ. ΑΛΜΥΡΟΥ,0,6,0,0,0,0,0,0,10,0,0,0,0,4,1,0,0,0,0,0,0,0,-1 days +13:26:00.000000000,1,6.0
3480,Π.Κ. ΣΚΟΠΕΛΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-03-19 00:00:00,2019-07-17 17:20:00,2018-03-19 00:00:00,2019-07-17 22:00:00,Δ. ΣΚΟΠΕΛΟΥ,0,0,0,0,0,1,0,0,7,0,0,0,3,3,0,1,0,0,0,0,0,0,0 days 04:40:00.000000000,0,1.0
3481,Π.Κ. ΣΚΟΠΕΛΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-04-03 00:00:00,2019-07-17 11:30:00,2018-04-03 00:00:00,2019-07-17 19:00:00,Δ. ΣΚΟΠΕΛΟΥ,1,0,0,0,0,0.5,0,0,11,0,0,0,4,4,0,1,0,0,0,0,0,0,0 days 07:30:00.000000000,0,1.5
3482,Π.Κ. ΣΚΟΠΕΛΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-04-10 00:00:00,2019-07-17 12:52:00,2018-04-10 00:00:00,2019-07-17 13:35:00,Δ. ΣΚΟΠΕΛΟΥ,0,0,0,0,0,0.01,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0 days 00:43:00.000000000,0,0.01
3483,Π.Κ. ΣΚΟΠΕΛΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-04-22 00:00:00,2019-07-17 17:50:00,2018-04-23 00:00:00,2019-07-17 14:50:00,Δ. ΣΚΟΠΕΛΟΥ,0,0,0,0,0,2,0,0,10,0,0,0,1,4,0,1,0,0,0,0,0,0,-1 days +21:00:00.000000000,1,2.0
3485,Π.Κ. ΣΚΟΠΕΛΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-07-22 00:00:00,2019-07-17 16:15:00,2018-07-31 00:00:00,2019-07-17 20:30:00,Δ. ΣΚΟΠΕΛΟΥ,212,0,0,0,0,0,0,0,29,22,0,0,11,10,2,3,2,0,0,0,0,0,0 days 04:15:00.000000000,9,212.0
3486,Π.Κ. ΣΚΟΠΕΛΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-08-27 00:00:00,2019-07-17 15:20:00,2018-08-27 00:00:00,2019-07-17 16:25:00,Δ. ΣΚΟΠΕΛΟΥ,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0 days 01:05:00.000000000,0,0.0
3487,Π.Κ. ΣΚΙΑΘΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-06-16 00:00:00,2019-07-17 06:45:00,2018-06-16 00:00:00,2019-07-17 10:20:00,Δ. ΣΚΙΑΘΟΥ,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0 days 03:35:00.000000000,0,0.0
3488,Π.Κ. ΑΛΟΝΝΗΣΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-05-24 00:00:00,2019-07-17 01:20:00,2018-05-27 00:00:00,2019-07-17 21:00:00,Δ. ΑΛΟΝΝΗΣΟΥ,0,12,0,0,0,0,0,0,15,0,0,0,6,5,0,3,0,0,0,0,0,0,0 days 19:40:00.000000000,3,12.0
3489,Π.Κ. ΑΛΟΝΝΗΣΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-06-14 00:00:00,2019-07-17 00:50:00,2018-06-18 00:00:00,2019-07-17 17:00:00,Δ. ΑΛΟΝΝΗΣΟΥ,0,110,0,0,0,0,0,0,64,34,0,0,10,5,9,6,0,1,0,2,0,0,0 days 16:10:00.000000000,4,110.0
3490,Π.Κ. ΑΛΟΝΝΗΣΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-09-03 00:00:00,2019-07-17 23:10:00,2018-09-04 00:00:00,2019-07-17 00:30:00,Δ. ΑΛΟΝΝΗΣΟΥ,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,-1 days +01:20:00.000000000,1,0.0
3491,Π.Κ. ΑΡΓΑΛΑΣΤΗΣ,ΜΑΓΝΗΣΙΑΣ,2018-03-08 00:00:00,2019-07-17 19:45:00,2018-03-08 00:00:00,2019-07-17 20:20:00,Δ. ΝΟΤΙΟΥ ΠΗΛΙΟΥ,0,0,0,0,0,0.1,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 00:35:00.000000000,0,0.1
3492,Π.Κ. ΑΡΓΑΛΑΣΤΗΣ,ΜΑΓΝΗΣΙΑΣ,2018-03-15 00:00:00,2019-07-17 10:33:00,2018-03-15 00:00:00,2019-07-17 11:20:00,Δ. ΝΟΤΙΟΥ ΠΗΛΙΟΥ,0,0,0,0,0,0.1,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 00:47:00.000000000,0,0.1
3493,Π.Κ. ΑΡΓΑΛΑΣΤΗΣ,ΜΑΓΝΗΣΙΑΣ,2018-03-15 00:00:00,2019-07-17 23:20:00,2018-03-16 00:00:00,2019-07-17 01:40:00,Δ. ΝΟΤΙΟΥ ΠΗΛΙΟΥ,0,0,0,0,0,0.01,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,-1 days +02:20:00.000000000,1,0.01
3494,Π.Κ. ΑΡΓΑΛΑΣΤΗΣ,ΜΑΓΝΗΣΙΑΣ,2018-04-16 00:00:00,2019-07-17 17:30:00,2018-04-16 00:00:00,2019-07-17 21:00:00,Δ. ΝΟΤΙΟΥ ΠΗΛΙΟΥ,0,0,0,0,0,0.3,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 03:30:00.000000000,0,0.3
3495,Π.Κ. ΑΡΓΑΛΑΣΤΗΣ,ΜΑΓΝΗΣΙΑΣ,2018-04-24 00:00:00,2019-07-17 17:09:00,2018-04-24 00:00:00,2019-07-17 22:10:00,Δ. ΝΟΤΙΟΥ ΠΗΛΙΟΥ,0,0,0,0,0,3,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0 days 05:01:00.000000000,0,3.0
3496,Π.Κ. ΑΡΓΑΛΑΣΤΗΣ,ΜΑΓΝΗΣΙΑΣ,2018-04-24 00:00:00,2019-07-17 18:16:00,2018-04-24 00:00:00,2019-07-17 20:45:00,Δ. ΝΟΤΙΟΥ ΠΗΛΙΟΥ,0,0,0,0,0,0.1,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 02:29:00.000000000,0,0.1
3497,Π.Κ. ΑΡΓΑΛΑΣΤΗΣ,ΜΑΓΝΗΣΙΑΣ,2018-05-26 00:00:00,2019-07-17 13:30:00,2018-05-26 00:00:00,2019-07-17 17:40:00,Δ. ΝΟΤΙΟΥ ΠΗΛΙΟΥ,0,0,0,0,0,0.5,0,0,6,0,0,0,4,3,0,0,0,0,0,0,0,0,0 days 04:10:00.000000000,0,0.5
3498,Π.Κ. ΑΡΓΑΛΑΣΤΗΣ,ΜΑΓΝΗΣΙΑΣ,2018-12-06 00:00:00,2019-07-17 01:29:00,2018-12-06 00:00:00,2019-07-17 09:10:00,Δ. ΝΟΤΙΟΥ ΠΗΛΙΟΥ,0,0,0,0,0,1.8,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0 days 07:41:00.000000000,0,1.8
3499,Π.Υ. ΒΙ.ΠΕ.ΒΟΛΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-06-13 00:00:00,2019-07-17 17:40:00,2018-06-13 00:00:00,2019-07-17 21:50:00,Δ. ΡΗΓΑ ΦΕΡΑΙΟΥ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 04:10:00.000000000,0,0.0
3500,Π.Υ. ΒΙ.ΠΕ.ΒΟΛΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-06-22 00:00:00,2019-07-17 13:48:00,2018-06-22 00:00:00,2019-07-17 14:20:00,Δ. ΡΗΓΑ ΦΕΡΑΙΟΥ,0,0,0,0,0,0,40,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:32:00.000000000,0,40.0
3501,Π.Υ. ΒΙ.ΠΕ.ΒΟΛΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-07-15 00:00:00,2019-07-17 14:10:00,2018-07-15 00:00:00,2019-07-17 16:00:00,Δ. ΡΗΓΑ ΦΕΡΑΙΟΥ,0,0,0,0,0,0,20,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:50:00.000000000,0,20.0
3502,Π.Υ. ΒΙ.ΠΕ.ΒΟΛΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-08-14 00:00:00,2019-07-17 14:26:00,2018-08-14 00:00:00,2019-07-17 15:20:00,Δ. ΡΗΓΑ ΦΕΡΑΙΟΥ,0,0,0,0,0,0,5,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:54:00.000000000,0,5.0
3503,Π.Υ. ΒΙ.ΠΕ.ΒΟΛΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-08-16 00:00:00,2019-07-17 18:34:00,2018-08-16 00:00:00,2019-07-17 18:51:00,Δ. ΡΗΓΑ ΦΕΡΑΙΟΥ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:17:00.000000000,0,0.0
3504,Π.Υ. ΒΙ.ΠΕ.ΒΟΛΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-08-26 00:00:00,2019-07-17 12:10:00,2018-08-26 00:00:00,2019-07-17 12:24:00,Δ. ΡΗΓΑ ΦΕΡΑΙΟΥ,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:14:00.000000000,0,1.0
3505,Π.Υ. ΒΙ.ΠΕ.ΒΟΛΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-09-12 00:00:00,2019-07-17 10:30:00,2018-09-12 00:00:00,2019-07-17 11:30:00,Δ. ΡΗΓΑ ΦΕΡΑΙΟΥ,0,0,0,0,0,0,50,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:00:00.000000000,0,50.0
3506,Π.Υ. ΒΙ.ΠΕ.ΒΟΛΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-09-12 00:00:00,2019-07-17 15:25:00,2018-09-12 00:00:00,2019-07-17 16:45:00,Δ. ΡΗΓΑ ΦΕΡΑΙΟΥ,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:20:00.000000000,0,1.0
3507,Π.Υ. ΒΙ.ΠΕ.ΒΟΛΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-10-08 00:00:00,2019-07-17 14:55:00,2018-10-08 00:00:00,2019-07-17 15:35:00,Δ. ΡΗΓΑ ΦΕΡΑΙΟΥ,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:40:00.000000000,0,2.0
3508,Π.Υ. ΒΙ.ΠΕ.ΒΟΛΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-10-20 00:00:00,2019-07-17 17:30:00,2018-10-20 00:00:00,2019-07-17 18:55:00,Δ. ΡΗΓΑ ΦΕΡΑΙΟΥ,0,0,0,0,0,0,20,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:25:00.000000000,0,20.0
3509,Π.Υ. ΒΙ.ΠΕ.ΒΟΛΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-10-21 00:00:00,2019-07-17 19:05:00,2018-10-21 00:00:00,2019-07-17 20:15:00,Δ. ΡΗΓΑ ΦΕΡΑΙΟΥ,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:10:00.000000000,0,1.0
3510,Π.Υ. ΒΙ.ΠΕ.ΒΟΛΟΥ,ΜΑΓΝΗΣΙΑΣ,2018-11-03 00:00:00,2019-07-17 12:35:00,2018-11-03 00:00:00,2019-07-17 13:30:00,Δ. ΡΗΓΑ ΦΕΡΑΙΟΥ,0,0,0,0,0,0.5,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:55:00.000000000,0,0.5
3511,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-01-22 00:00:00,2019-07-17 15:06:00,2018-01-22 00:00:00,2019-07-17 16:13:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,20,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 01:07:00.000000000,0,20.0
3512,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-02-02 00:00:00,2019-07-17 16:58:00,2018-02-02 00:00:00,2019-07-17 18:20:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,3,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 01:22:00.000000000,0,3.0
3513,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-03-15 00:00:00,2019-07-17 12:47:00,2018-03-15 00:00:00,2019-07-17 15:40:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,15,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 02:53:00.000000000,0,15.0
3514,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-03-17 00:00:00,2019-07-17 12:15:00,2018-03-17 00:00:00,2019-07-17 12:50:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:35:00.000000000,0,0.0
3515,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-03-18 00:00:00,2019-07-17 01:50:00,2018-03-18 00:00:00,2019-07-17 02:35:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:45:00.000000000,0,0.0
3517,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-06-03 00:00:00,2019-07-17 13:35:00,2018-06-03 00:00:00,2019-07-17 14:17:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:42:00.000000000,0,0.0
3518,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-06-09 00:00:00,2019-07-17 21:10:00,2018-06-09 00:00:00,2019-07-17 22:02:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:52:00.000000000,0,0.0
3520,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-06-18 00:00:00,2019-07-17 12:19:00,2018-06-18 00:00:00,2019-07-17 14:00:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,0,0,0,5,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:41:00.000000000,0,5.0
3521,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-07-10 00:00:00,2019-07-17 18:05:00,2018-07-10 00:00:00,2019-07-17 21:37:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 03:32:00.000000000,0,0.0
3522,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-07-15 00:00:00,2019-07-17 08:23:00,2018-07-15 00:00:00,2019-07-17 10:19:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,3,0,0,2,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 01:56:00.000000000,0,5.0
3523,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-07-22 00:00:00,2019-07-17 16:53:00,2018-07-22 00:00:00,2019-07-17 21:22:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,0,0,39,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 04:29:00.000000000,0,39.0
3524,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-07-23 00:00:00,2019-07-17 16:13:00,2018-07-23 00:00:00,2019-07-17 17:40:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,7,0,4,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 01:27:00.000000000,0,11.0
3525,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-08-07 00:00:00,2019-07-17 18:15:00,2018-08-07 00:00:00,2019-07-17 18:40:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,0,0,0,4,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 00:25:00.000000000,0,4.0
3526,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-08-13 00:00:00,2019-07-17 17:54:00,2018-08-13 00:00:00,2019-07-17 18:45:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:51:00.000000000,0,1.0
3527,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-08-26 00:00:00,2019-07-17 19:57:00,2018-08-26 00:00:00,2019-07-17 23:15:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,0,0,0,0,0,7,0,0,0,2,3,0,0,1,0,0,0,0,0,0 days 03:18:00.000000000,0,0.0
3528,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-08-26 00:00:00,2019-07-17 21:32:00,2018-08-26 00:00:00,2019-07-17 21:55:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:23:00.000000000,0,0.0
3529,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-08-29 00:00:00,2019-07-17 14:30:00,2018-08-29 00:00:00,2019-07-17 18:10:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,1,0,0,0,0,0,0 days 03:40:00.000000000,0,0.0
3530,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-09-04 00:00:00,2019-07-17 13:04:00,2018-09-04 00:00:00,2019-07-17 16:38:00,Δ. ΦΑΡΚΑΔΟΝΑΣ,0,0,0,0,10,0,40,0,18,0,0,0,0,7,0,0,0,0,0,0,0,0,0 days 03:34:00.000000000,0,50.0
3531,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-09-05 00:00:00,2019-07-17 16:57:00,2018-09-05 00:00:00,2019-07-17 18:10:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,0,0,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:13:00.000000000,0,3.0
3532,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-09-06 00:00:00,2019-07-17 21:22:00,2018-09-06 00:00:00,2019-07-17 21:45:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:23:00.000000000,0,0.0
3533,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-09-09 00:00:00,2019-07-17 15:14:00,2018-09-09 00:00:00,2019-07-17 16:20:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,0,1,0.2,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 01:06:00.000000000,0,1.2
3534,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-09-09 00:00:00,2019-07-17 19:12:00,2018-09-09 00:00:00,2019-07-17 20:15:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,0,0,0,5,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:03:00.000000000,0,5.0
3535,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-09-16 00:00:00,2019-07-17 16:24:00,2018-09-16 00:00:00,2019-07-17 18:55:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,5,0,0,10,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0 days 02:31:00.000000000,0,15.0
3536,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-09-22 00:00:00,2019-07-17 18:30:00,2018-09-22 00:00:00,2019-07-17 20:00:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:30:00.000000000,0,0.0
3537,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-09-27 00:00:00,2019-07-17 17:07:00,2018-09-27 00:00:00,2019-07-17 18:10:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,20,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:03:00.000000000,0,20.0
3538,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-09-29 00:00:00,2019-07-17 22:20:00,2018-09-29 00:00:00,2019-07-17 23:43:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,5,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 01:23:00.000000000,0,5.0
3539,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-10-10 00:00:00,2019-07-17 15:50:00,2018-10-10 00:00:00,2019-07-17 18:05:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,0,0,0,10,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 02:15:00.000000000,0,10.0
3541,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-10-12 00:00:00,2019-07-17 15:25:00,2018-10-12 00:00:00,2019-07-17 16:08:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:43:00.000000000,0,0.0
3542,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-10-12 00:00:00,2019-07-17 16:28:00,2018-10-12 00:00:00,2019-07-17 17:50:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,0,0,20,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:22:00.000000000,0,20.0
3543,Π.Υ. ΤΡΙΚΑΛΩΝ,ΤΡΙΚΑΛΩΝ,2018-10-13 00:00:00,2019-07-17 19:05:00,2018-10-13 00:00:00,2019-07-17 21:13:00,Δ. ΤΡΙΚΚΑΙΩΝ,0,0,0,0,12,0,38,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 02:08:00.000000000,0,50.0
